komentar,label,timestamp,emosi
byk yg harap gratis org kaya pun semangat kalau gratis wajarlah byk yg harap org kaya semangat kalau,2,2025-03-21 19:06:00,takut
palembang dilawan jangan kan rendang motor parkir di dalem garasi ajah ilang hahahahahahaha palembang dila jangan kan rendang motor parkir dalem garasi ajah ilang ha,0,2025-03-20 21:46:00,marah
ga malu apa ga malu apa,2,2025-03-26 02:25:00,marah
laparrrr jangan nyalahin jawa woi jawa ga tau apa lapa jangayalahin jaa oi jaa ga tau apa,0,2025-03-25 00:50:00,sedih
nahahahahhahahahahahahahah yg bilang gimmik buktikan dong nh yg bilaniik bukti dong,0,2025-03-20 15:47:00,sedih
aduh palembang lapar ni wkwkwk aduh palembang lapar ni k,0,2025-03-25 17:38:00,takut
wkwk msi blm di hapus ni postingan msi blm hapus ni postingan,1,2025-03-20 18:35:00,marah
bang willi masuk tv rcti tentang ini bang ii masuk tv rcti ini,1,2025-03-21 01:01:00,takut
memang pada bar bara ya lihat rendang memang a lihat rendang,2,2025-03-25 08:57:00,takut
mantap bang wili sukses selalu mantap bang ili,2,2025-03-22 14:01:00,marah
apa tuh rasa daging klo blom mateng apa tuh rasa daging klo bloateng,2,2025-03-25 06:52:00,sedih
komentar buzzer buzzer nya willie bikin ngakak komentar nya iie bikig,1,2025-03-22 09:55:00,takut
warga kelaparan kah arga lapar,0,2025-03-20 03:06:00,takut
willi kubu dari cina ii kubu,1,2025-03-22 11:29:00,sedih
ratusan kilo padahal cuman kg ratus kilo padahal cuman,0,2025-03-22 01:15:00,sedih
rifkianu hamaaa hahahah hama hah,0,2025-03-26 18:20:00,marah
kek ndd perna saja makan rendang bee kek n perna makan rendang,2,2025-03-20 19:15:00,sedih
masak se di padang lei bg willie masak se padang lei bg iie,1,2025-03-22 17:29:00,marah
setingannn mengorbankan nama baik kota palembang ting mengorbankaama baiota,0,2025-03-20 12:36:00,marah
adab papua lebih istimewa adab papua lebih istimea,1,2025-03-20 12:32:00,marah
masih ada postingan ini ada postingan,1,2025-03-22 08:26:00,takut
saria percaya saria percaya,2,2025-03-21 17:50:00,marah
kapan pakai baju oranye kapan pakai baju oranye,1,2025-03-27 21:10:00,sedih
palembang makan rendang palembang makan rendang,2,2025-03-20 04:11:00,takut
ribuan orang hilang dalam menit ribu orang hilang menit,1,2025-03-24 21:40:00,takut
ngp pas rendang itu ludes dk di rekam jg sih ktk tim dri ko willie kah yg stay di lokasi itu biar segalo kegiatan tuh terekam jelas aneh jg samping polisi itu ngmng dtw syp yg mkn pdhal biji matony jingok klo warga disitu yg ngambil hadehh judulnya buka bersama malah jdi rendang hilang ngas rendang ludes dk rekam jg sih ktk tim dri ko iie yg stay lokastu biar segalo giat tuh rekam aneh jg samping polistu dt syp yg pdhal biji matony jingolo situ yg hade judul buka salah jdi rendang hilang,0,2025-03-28 09:03:00,takut
wkwkkwkwk udah viral seluruh indonesia k udah viral seluruh,0,2025-03-21 00:42:00,takut
sumpah aku masih bingung yang salah siapa cobak sumpah aku bingung salah siapa cobak,0,2025-03-20 09:40:00,marah
hapussss woiiii willie hapu o,0,2025-03-26 09:47:00,sedih
hapus klo mau menjaga semuanya baik willie hapus klo mau jaga semua baik,0,2025-03-21 06:31:00,takut
kebayang ribuan orang rebutan rendang wajan bayang ribu orang rebut rendang ajan,1,2025-03-20 17:08:00,sedih
muko ekting nyo keluar gess wkwk muko ekting nyo keluar ge,0,2025-03-22 16:40:00,sedih
bukan trima apa ada nya udah mateng apa blum tapi ngga sabaran nunggu mateng bukan trimpda nya udah mateng apa blum na sabaraunu,0,2025-03-28 23:58:00,marah
belom di hapus bom hapus,0,2025-03-22 06:51:00,sedih
hidup lagi cape nya malah liat wili salim lgi kecapean hidup nya malah liat ili salim lgi cape,0,2025-03-21 20:23:00,takut
polisinya jg harus di pecat gak pantes jadi abdi negara polisi jg di pecat gak pantes jadi abdi negara,0,2025-03-21 05:24:00,sedih
ya allah gragas amat ya ingat sama yg lain dong bukan kamu aja yg butuh tapi yg lain kan juga butuh berbagi lah jgn serakah subhanallah hidup budaya antri juga sabar yah gragas ya ingat sama yg dong bukan kamu aja yg butuh yg kan butuh bagi lah jgn serakah subhanaaidup budayntri,2,2025-03-20 03:48:00,marah
kampang memang budak ini kampang memang budak,0,2025-03-21 14:22:00,takut
sampe masuk tv sampe masuk tv,0,2025-03-28 22:23:00,marah
jjolaaaa whattt do you thinkkkk hat do you,2,2025-03-24 14:07:00,takut
kocakkk krena bnyak uang jdi seenaknya kocak krena bnyak uang jdi,0,2025-03-20 04:03:00,marah
inilah yg luar biasa hidup palembang recehnya humor ku ini yg luar biasa hidualembang receh humor ku,2,2025-03-22 12:03:00,marah
msh bkn d take down trnyta msh bkn d take don trnyta,1,2025-03-23 13:43:00,sedih
polosi pungsinya apa di situ polos pungsinypa situ,0,2025-03-21 10:13:00,takut
janji dk menit ninggalken wkwk janji dk menit ninalken,1,2025-03-21 04:03:00,sedih
divisihumaspolri tmcpoldametro listyosigitprabowo bang ijin diselidiki sudah ada pihak kepolisian lo usut tuntas bang ijin ada pihaepolisian,1,2025-03-25 02:16:00,sedih
take downlah video gak jelas ini take don video gak jelas,0,2025-03-21 07:36:00,marah
rendang konspirasi rendang konspirasi,2,2025-03-26 19:26:00,marah
oh ke toilet ke toilet,1,2025-03-22 20:56:00,marah
ora dihapus videone ora hapus videone,0,2025-03-20 23:41:00,marah
lapar apa doyan sih sampai ganas sekali masih dalam proses masak loh luar bias amazing and amazon lapar apa doyan sih ganaekali dalam proses masak luar amazing and amazon,2,2025-03-23 23:41:00,sedih
ishh aku wong palembang dak kesitu tapi aku yang malu is aku ong palembang daesitu aku malu,0,2025-03-28 13:24:00,takut
di palembang setiap acara masaknya daging gais dan tamu ribuan lg dak pernh seheboh ini sampai selesai acarapun msh tersisa pdhl cuma tergeletak saja diatas meja tanpa pengamanan polisi palembang acara masak tamu ribu lg dak pernh heboh selesai acara msh pdhl cuma geletak atas meja kam,0,2025-03-22 03:22:00,takut
hapus aja postingan ini hapus aja postingan,0,2025-03-23 08:11:00,takut
udah habis malah hidup palembang udaabis malaidualembang,0,2025-03-20 00:07:00,marah
wkwk teringat aishar khaled kmrin juga kek gitu ingat aishar khaled kmrin kek gitu,0,2025-03-25 16:48:00,marah
kayak engak pernah makan rendang aja kayak engak pernah makan rendang,2,2025-03-24 22:33:00,sedih
fokus ucapan polisi alhamdulillah lenyap seketika fokus ucap alhamduliah lenyap ketika,1,2025-03-22 04:02:00,marah
request masak di madura bang udah paket lengkap request masak madura bang udah paket,2,2025-03-24 04:09:00,marah
brifing gimik nya kurang brifinimik nya kurang,0,2025-03-26 11:39:00,marah
dari raut wajah sama cara ngomong nya aja udah keliatan scenario semua raut ajah sama cara ngomong nyja udah liat scenario,0,2025-03-22 01:04:00,sedih
liat video di tiktok di slowmotion pak polisi ini ngambil jugo di masuke ke container liat video tiktok slomotion pak polisni ngambil jugo masu container,1,2025-03-21 18:58:00,marah
lihat dm aku ka wilie plisss lihat dm aku ka ilie,1,2025-03-23 11:30:00,takut
papuaaaa lebih membutuhkan kak willl papu lebih butuh kak,2,2025-03-22 23:34:00,sedih
gw liat liat komen isinya kocak semua g komen isi kocak semua,2,2025-03-20 16:42:00,takut
ngamanin rendang belum bisa gimana ngamanin masyarakat ngamanin rendang bisa gimana ngamanin,0,2025-03-20 07:32:00,takut
dihapus ni video hapus ni,0,2025-03-22 04:33:00,marah
takedown lah ooow takedon lah,0,2025-03-27 17:25:00,marah
hama menyerang hama serang,2,2025-03-20 05:15:00,sedih
paling wong ngambik untuk makanan kucing bae paling oambik mak kucing,2,2025-03-26 07:03:00,takut
jangan di takr down ya bang vidio nyaaa jangan takr don bang vidio nya,1,2025-03-22 12:23:00,sedih
gapernah terjadi sebelum nya emng sebelum nya udh prnh bikin sprti ini gapernah jadi nya emng nya udh prnh bikin sprtni,0,2025-03-28 14:17:00,takut
masa satu menit hilang matu menit,0,2025-03-22 03:20:00,sedih
willie tidak profesional dan sengaja buat malu warga palembang dengan gimik tiba tiba hilang profesional sengaja buat malu arga palembang gimik,0,2025-03-22 02:36:00,sedih
keno nian drama nyo keno nian drama,1,2025-03-25 02:32:00,marah
pak polisi pak polisi pak polisi pak,1,2025-03-20 00:04:00,takut
mending kau buat ulang jangan pake ilang mending kau buat ulang jangan pake,0,2025-03-22 13:40:00,marah
pantas aja sering kehilangan aset rakyat t perkara rendang kecil aja ga bisa dijaga pantas aja sering hilang aset perkara rendang kecil aja ga,0,2025-03-22 08:24:00,marah
apus bang kalo udh klarifikasi tapi masih di post kan sama aja apus bang kalo udh klarifikasi masih post kan,0,2025-03-22 13:18:00,takut
belum matang pun terima apa adanya beluatang terimpdanya,0,2025-03-26 20:44:00,takut
tuh mak mak ngpain nempel tuh ngpaiempel,2,2025-03-20 17:40:00,marah
take down video nya take don video nya,0,2025-03-26 21:29:00,takut
maklum orang palembang jarang makan daging maklum orang palembang jarang makan daging,2,2025-03-21 10:41:00,marah
masak di kerinci dong masak kerinci,1,2025-03-27 22:36:00,marah
parah banget maen ambil mkn aja blom mateng parah banget maen ambil mkn aja bloateng,0,2025-03-22 01:20:00,takut
katanyo minta maaf tapi videonya belum di takedown rick zandi katanyo minta mf video di takedon,0,2025-03-21 17:35:00,sedih
melebihi rohingnya gragas nya og lebih rohingnya gragas nya og,0,2025-03-25 11:10:00,marah
takedown la pulo oi takedon la,0,2025-03-22 00:51:00,sedih
perang time willy sama orang palembang perang time iy sama orang,1,2025-03-23 14:08:00,marah
minta maaf tapi vidio y dak di hapus minta mf vidio y dak,1,2025-03-22 11:56:00,takut
ga di take down dong ga take don dong,0,2025-03-22 11:13:00,marah
best viral kontenya wkwkwkw judul nya tragedi kocak lu best viral konte k judul nya tragedi kocak,2,2025-03-22 14:28:00,takut
niat baik berujung dihujat habis habisan sabar ya k wil niat baik ujung hujat an sabar k il,0,2025-03-26 18:01:00,marah
ini yang luar biasa kocak bgt isilop ini luar biasa kocak bgt,2,2025-03-20 23:37:00,takut
masih bae video ini takedown woyyy bae video takedon,0,2025-03-20 11:21:00,marah
payo kalu dio nandak takedown video ini kito report be rame payo kalu dio nandak takedon video kito report be,1,2025-03-20 10:43:00,marah
untung sebagian teks hilang untung bagi teks hilang,1,2025-03-22 06:26:00,takut
wong kito kalian hebatttttttt sekuali rendang bisa habissss tanpa harus matang ong kito kalian heba kuali rendang habi harus,2,2025-03-21 11:34:00,sedih
kak willie orang kristen apa islam kak iie orang kristen apa,1,2025-03-21 18:40:00,takut
palembang hamaa bangsattt palembang ham,1,2025-03-28 05:15:00,takut
hemmmm jangan nih cek aing mah maenya eta rendang tiba sedangkeun nyya nu bisa nya bilang inilahluarbiasanya he jangan nih,0,2025-03-22 17:36:00,takut
itu ngapain si emak nempel banget ngapain si emak nempel banget,0,2025-03-23 13:35:00,sedih
ayoo siapa yg nyerooook ngakuuu ay siapa yg nyerk ngaku,0,2025-03-28 15:54:00,takut
masak orang palembang kayak tidak perna h makan rendang masak orang palembang kayak perna h makan,2,2025-03-27 21:01:00,sedih
kalo minta maaf ya content nya di hapus lah kalo minta mf content nya hapus lah,0,2025-03-25 00:01:00,sedih
ya ambil hikmahnya aja bng wili walaupun gk sesuai dengan bng wili harapkan tapi gk mengurangi dukungan buat bng wili selamat bng wili ymbil hikmahnyja bng alau gk sesuai bng ili harap gk kurang dukung buat bng selamat bng,2,2025-03-21 04:37:00,sedih
gpp ikhlas aja bang g ikhlas aja,2,2025-03-23 05:43:00,marah
pasti kalo aku jadi warga palembang bakal malu sih kalo aku jadi arga palembang bakal malu,0,2025-03-21 03:21:00,takut
malah nyalahin udah tau di kasih gk bersukur malah nyalahin udah tau kasih gk,0,2025-03-22 18:31:00,marah
setingan ga sih ting ga,0,2025-03-28 00:41:00,takut
ternyata ngeprank gamungkin semenit ludes nyata ngeprank gamungkin menit,0,2025-03-21 00:54:00,takut
kalo punya atitude yg bagus mestinya di takedown sih video ini tp saya rasa memang anda inj mau menjelekkan nama palembang dg disengaja kalo punytitude yg bagus mesti takedon sih video tp rasa memang inj mau menjeleaama palembang dg sengaja,0,2025-03-23 10:55:00,takut
bocil byk drama bocil byk,0,2025-03-21 04:30:00,marah
malah bilang hidup palembang malah bilang,0,2025-03-22 12:23:00,sedih
katanya palembang di katain ya kok bisa kata palembang katain kok,0,2025-03-21 23:39:00,takut
ada videonya ga sihh pass diambekk kmrn video ga si pa diambe kmrn,0,2025-03-26 01:33:00,sedih
will disini banyak buzzernyo i sini banyak buernyo,2,2025-03-21 07:27:00,sedih
saya dengar di podcast katanya willie cari toilet di benteng kuto besak jauh tidak ketemu fakta nya dari tempat willy masak rendang cuma langkah ke toilet nya di sana ada dermaga point lengkap toilet ada ada jg kfc dan restoran lain nya,2,2025-03-25 14:25:00,takut
keliatan bener ucapan nya gak sesuai fakta,0,2025-03-20 12:54:00,marah
jika tidak percaya cek aja di google maps dermaga point benteng kuto besak dengar podcast kata cari toilet benteng kuto besak jauh tidaetemu fakta nya tempat iy masak rendang cuma langkah toilet sanda dermaga point lengkap toilet jg restoran liat bener ucapaya gak sesuai tidak percaya cek aja ggle maps dermaga point benteng kuto,0,2025-03-21 17:50:00,sedih
kota rakus balikin kota palembang dulu kota rakus balikin kota palembang dulu,0,2025-03-21 07:01:00,sedih
lebik baik bikin di papua sini banyak orang yang membutuhkan lebik baik bikin papua sini banyak orang,2,2025-03-20 07:31:00,takut
ending nya hidup palembang ending nya hidualembang,2,2025-03-20 19:00:00,takut
jangan malu malu ke warga palembang jangan arga,0,2025-03-27 12:34:00,takut
pak pol inilah yang luar biasa pak pol ini luar biasa,2,2025-03-21 00:11:00,sedih
palembang kurang makanan kaya y bg will palembang kurang mak kaya y bg i,0,2025-03-20 07:39:00,takut
hanielroza ini lu yg ambil pake wajan yah lu yg ambil pake ajan yah,1,2025-03-27 22:15:00,sedih
rzkaandini kok yo do koyongunu si kok yo do koyongunu si,0,2025-03-26 12:30:00,sedih
menyeting sebuah kegagalan ting buah,1,2025-03-21 23:54:00,marah
setingan paling menyakitkan ting paling sakit,0,2025-03-26 16:58:00,sedih
hidup palembang btw ini dipulau mana hidualembang bt pulau mana,1,2025-03-20 19:34:00,takut
padahal ada yg lihat dia didalam mobil makan betelponan padahal yg lihat didalaobil makan,0,2025-03-21 18:50:00,sedih
caption nyo tragedi rendang hilang kerennnnn captioyo tragedi rendang hilang keren,0,2025-03-22 02:44:00,marah
take down aja will jangan menggiring opini take don aja jangan meniring,0,2025-03-21 14:39:00,sedih
haduhhhh segitu baru makanan apalagi menjabat untuk kenegaraan hadu segitu baru mak jabat untuenegarn,0,2025-03-22 01:41:00,marah
take down oi videonini take don oi,0,2025-03-20 14:45:00,sedih
ngapo laju cak ini yo ngapo laju cak,2,2025-03-21 22:05:00,takut
katanya ke wc tp kok ada di dalem mobil yaaa kata c tp kok di daleobil ya,0,2025-03-27 07:17:00,sedih
itu emak ngapain sih nempel emak ngapain sih,0,2025-03-20 18:50:00,marah
mana tombol polisi ga bisa kondusif kan warga mana tombol polisi ga kondusif kan arga,0,2025-03-20 10:16:00,marah
hapus aja ini postingan hapus aja,0,2025-03-28 01:19:00,marah
kenapa gak di hapus ya video nya kan ini lagi viral nih rame banget nih ini bawa satu nama daerah kenapa gak di hapus aja gak hapus video nya kan lagi viral nih rame banget nih baa satu nama gak hapus aja,0,2025-03-21 23:25:00,sedih
polisinya ngapain aja polisi ngapain aja,0,2025-03-24 16:17:00,marah
kalau dianalisis dari statement isilop tersebut malah terlihat bahwa kejadian di tkp tersebut memang bukan dijarah tapi ya memang sudah direncanakan untuk di bikin ludes inilah yg luar biasa alhamdulilah ludes seketika kalau dicocokkan dengan narasi hilang ya ga masuk di statement isilopnya karena dengan penggiringan opini rendang hilang konotasi nya mengarah ke dicuri dijarah sedangkan statement isilop kalau disimpulkan arahnya lebih ke menjalankan perintah untuk di bikin ludes dengan antusiasme masyarakat,2,2025-03-21 02:58:00,sedih
diperkuat dengan closing statement dari isilop tersebut dengan bilang mereka mensyukuri apa yang diberi bang willy kalau anal statement isilop sebut malah lihat baha jadi tkp sebut memang bukan memang rencana bikin ini yg luar biaslhamdulilah kalau dian ya ga masuk di statement peniringan rendang konotasi nya arah curi statement isilop kalau simpul arah lebih jalan perintah di bikin ludes dengtusiasme kuat closing statement darsilop sebut dengan mereka syukur apa beri bang,2,2025-03-22 05:02:00,marah
ahli seting menyeting ahli ting,1,2025-03-20 22:07:00,takut
wiil baru ampar aja will l baru ampar aja i,0,2025-03-27 06:38:00,sedih
kak willie saran saya video ini di take down aja demi meredam kemarahan orng palembang kak saran video di take don redam marah orng palembang,1,2025-03-21 07:57:00,sedih
polisi disana kerja apa polisi sana,0,2025-03-22 11:07:00,takut
dan warga palembang akan kita dikutuk bernama willie salim dan dia akan tidak di perboleh kan masuk ke palembang palembangterkini arga palembang kita kutuk nama iie salim kan di boleh kan masue palembang,1,2025-03-21 15:38:00,sedih
bundadhinii liat postingan ini liat postingan,1,2025-03-22 16:39:00,marah
take down harusnya vidionyaaaaa take don harus,0,2025-03-22 12:33:00,marah
ambil hikmahy ya sdr willie teruslah berbuat baik ambil hikmaha sdr terus buat,2,2025-03-24 01:51:00,sedih
papua saja will kita pulau jawa dan sumatra sudah sejahtera tetapi sedoara kita di papua belum tentu bisa seperti kita papua pulau jaa sumatra tetapi sedoara kita di papua tentu seperti kita,0,2025-03-21 13:34:00,sedih
sabar aja bang willisallim sabar aja bang,2,2025-03-20 12:57:00,takut
nbiel ilang neng ndi kiro kiro ilang neng ndi,0,2025-03-22 21:15:00,marah
astagfirowlohh lebih dari papua astagfirolo lebih,0,2025-03-24 14:23:00,marah
sabar ya ka willi pasti diganti sama yang kuasa ko niat ka wilu sabar ka ii ganti sama kuasa ko niat ka,2,2025-03-21 17:49:00,sedih
